,Output,Time
822,0,2018-05-31 12:00:14
823,0,2018-05-31 12:00:14
824,0,2018-05-31 12:00:14
825,0,2018-05-31 12:00:14
826,0,2018-05-31 12:00:14
827,0,2018-05-31 12:00:14
828,1,2018-05-31 12:00:14
829,1,2018-05-31 12:00:14
830,0,2018-05-31 12:00:14
831,0,2018-05-31 12:00:14
832,0,2018-05-31 12:00:14
833,1,2018-05-31 12:00:14
834,0,2018-05-31 12:00:14
835,0,2018-05-31 12:00:14
836,1,2018-05-31 12:00:14
837,0,2018-05-31 12:00:14
838,0,2018-05-31 12:00:14
839,1,2018-05-31 12:00:14
840,1,2018-05-31 12:00:14
841,0,2018-05-31 12:00:14
842,0,2018-05-31 12:00:14
843,0,2018-05-31 12:00:14
844,0,2018-05-31 12:00:14
845,0,2018-05-31 12:00:14
846,0,2018-05-31 12:00:14
847,0,2018-05-31 12:00:14
848,0,2018-05-31 12:00:14
849,1,2018-05-31 12:00:14
850,1,2018-05-31 12:00:14
851,0,2018-05-31 12:00:14
852,1,2018-05-31 12:00:14
853,0,2018-05-31 12:00:14
854,0,2018-05-31 12:00:14
855,0,2018-05-31 12:00:14
856,1,2018-05-31 12:00:14
857,0,2018-05-31 12:00:14
858,0,2018-05-31 12:00:14
859,0,2018-05-31 12:00:14
860,0,2018-05-31 12:00:14
861,0,2018-05-31 12:00:14
862,1,2018-05-31 12:00:14
863,0,2018-05-31 12:00:14
864,0,2018-05-31 12:00:14
865,0,2018-05-31 12:00:14
866,1,2018-05-31 12:00:14
867,0,2018-05-31 12:00:14
868,1,2018-05-31 12:00:14
869,0,2018-05-31 12:00:14
870,0,2018-05-31 12:00:14
871,0,2018-05-31 12:00:14
872,1,2018-05-31 12:00:14
873,0,2018-05-31 12:00:14
874,0,2018-05-31 12:00:14
875,1,2018-05-31 12:00:14
876,0,2018-05-31 12:00:14
877,0,2018-05-31 12:00:14
878,0,2018-05-31 12:00:14
879,1,2018-05-31 12:00:14
880,0,2018-05-31 12:00:14
881,1,2018-05-31 12:00:14
882,0,2018-05-31 12:00:14
883,1,2018-05-31 12:00:14
884,1,2018-05-31 12:00:14
885,0,2018-05-31 12:00:14
886,0,2018-05-31 12:00:14
887,0,2018-05-31 12:00:14
888,0,2018-05-31 12:00:14
889,0,2018-05-31 12:00:14
890,0,2018-05-31 12:00:14
891,0,2018-05-31 12:00:14
892,0,2018-05-31 12:00:14
893,0,2018-05-31 12:00:14
894,0,2018-05-31 12:00:14
895,1,2018-05-31 12:00:14
896,0,2018-05-31 12:00:14
897,0,2018-05-31 12:00:14
898,1,2018-05-31 12:00:14
899,0,2018-05-31 12:00:14
900,1,2018-05-31 12:00:14
901,0,2018-05-31 12:00:14
902,1,2018-05-31 12:00:14
903,1,2018-05-31 12:00:14
904,0,2018-05-31 12:00:14
905,0,2018-05-31 12:00:14
906,1,2018-05-31 12:00:14
907,1,2018-05-31 12:00:14
908,1,2018-05-31 12:00:14
909,0,2018-05-31 12:00:14
910,0,2018-05-31 12:00:14
911,1,2018-05-31 12:00:14
912,0,2018-05-31 12:00:14
913,0,2018-05-31 12:00:14
914,1,2018-05-31 12:00:14
915,0,2018-05-31 12:00:14
916,0,2018-05-31 12:00:14
917,0,2018-05-31 12:00:14
918,0,2018-05-31 12:00:14
919,0,2018-05-31 12:00:14
920,0,2018-05-31 12:00:14
921,1,2018-05-31 12:00:14
922,0,2018-05-31 12:00:14
923,0,2018-05-31 12:00:14
924,0,2018-05-31 12:00:14
925,1,2018-05-31 12:00:14
926,0,2018-05-31 12:00:14
927,1,2018-05-31 12:00:14
928,0,2018-05-31 12:00:14
929,0,2018-05-31 12:00:14
930,1,2018-05-31 12:00:14
931,0,2018-05-31 12:00:14
932,1,2018-05-31 12:00:14
933,0,2018-05-31 12:00:14
934,0,2018-05-31 12:00:14
935,0,2018-05-31 12:00:14
936,0,2018-05-31 12:00:14
937,1,2018-05-31 12:00:14
938,0,2018-05-31 12:00:14
939,0,2018-05-31 12:00:14
940,0,2018-05-31 12:00:14
941,0,2018-05-31 12:00:14
942,0,2018-05-31 12:00:14
943,0,2018-05-31 12:00:14
944,1,2018-05-31 12:00:14
945,0,2018-05-31 12:00:14
946,0,2018-05-31 12:00:14
947,0,2018-05-31 12:00:14
948,0,2018-05-31 12:00:14
949,1,2018-05-31 12:00:14
950,0,2018-05-31 12:00:14
951,0,2018-05-31 12:00:14
952,1,2018-05-31 12:00:14
953,0,2018-05-31 12:00:14
954,0,2018-05-31 12:00:14
955,0,2018-05-31 12:00:14
956,0,2018-05-31 12:00:14
957,0,2018-05-31 12:00:14
958,1,2018-05-31 12:00:14
959,0,2018-05-31 12:00:14
960,1,2018-05-31 12:00:14
961,0,2018-05-31 12:00:14
962,0,2018-05-31 12:00:14
963,0,2018-05-31 12:00:14
964,0,2018-05-31 12:00:14
965,1,2018-05-31 12:00:14
966,0,2018-05-31 12:00:14
967,1,2018-05-31 12:00:14
968,0,2018-05-31 12:00:14
969,0,2018-05-31 12:00:14
970,1,2018-05-31 12:00:14
971,1,2018-05-31 12:00:14
972,0,2018-05-31 12:00:14
973,0,2018-05-31 12:00:14
974,0,2018-05-31 12:00:14
975,0,2018-05-31 12:00:14
976,1,2018-05-31 12:00:14
977,1,2018-05-31 12:00:14
978,1,2018-05-31 12:00:14
979,1,2018-05-31 12:00:14
980,0,2018-05-31 12:00:14
981,0,2018-05-31 12:00:14
982,0,2018-05-31 12:00:14
983,0,2018-05-31 12:00:14
984,0,2018-05-31 12:00:14
985,0,2018-05-31 12:00:14
986,0,2018-05-31 12:00:14
987,0,2018-05-31 12:00:14
988,0,2018-05-31 12:00:14
989,0,2018-05-31 12:00:14
990,0,2018-05-31 12:00:14
991,0,2018-05-31 12:00:14
992,0,2018-05-31 12:00:14
993,1,2018-05-31 12:00:14
994,0,2018-05-31 12:00:14
995,0,2018-05-31 12:00:14
996,0,2018-05-31 12:00:14
997,0,2018-05-31 12:00:14
998,0,2018-05-31 12:00:14
999,0,2018-05-31 12:00:14
1000,1,2018-05-31 12:00:14
1001,1,2018-05-31 12:00:14
1002,1,2018-05-31 12:00:14
1003,1,2018-05-31 12:00:14
1004,1,2018-05-31 12:00:14
1005,1,2018-05-31 12:00:14
1006,1,2018-05-31 12:00:14
1007,1,2018-05-31 12:00:14
1008,1,2018-05-31 12:00:14
1009,1,2018-05-31 12:00:14
1010,1,2018-05-31 12:00:14
1011,1,2018-05-31 12:00:14
1012,1,2018-05-31 12:00:14
1013,1,2018-05-31 12:00:14
1014,1,2018-05-31 12:00:14
1015,1,2018-05-31 12:00:14
1016,1,2018-05-31 12:00:14
1017,1,2018-05-31 12:00:14
1018,1,2018-05-31 12:00:14
1019,1,2018-05-31 12:00:14
1020,1,2018-05-31 12:00:14
1021,1,2018-05-31 12:00:14
1022,1,2018-05-31 12:00:14
1023,1,2018-05-31 12:00:14
1024,1,2018-05-31 12:00:14
1025,1,2018-05-31 12:00:14
1026,1,2018-05-31 12:00:14
1027,1,2018-05-31 12:00:14
1028,1,2018-05-31 12:00:14
1029,1,2018-05-31 12:00:14
1030,1,2018-05-31 12:00:14
1031,1,2018-05-31 12:00:14
1032,1,2018-05-31 12:00:14
1033,1,2018-05-31 12:00:14
1034,1,2018-05-31 12:00:14
1035,1,2018-05-31 12:00:14
1036,1,2018-05-31 12:00:14
1037,1,2018-05-31 12:00:14
1038,1,2018-05-31 12:00:14
1039,1,2018-05-31 12:00:14
1040,1,2018-05-31 12:00:14
1041,1,2018-05-31 12:00:14
1042,1,2018-05-31 12:00:14
1043,1,2018-05-31 12:00:14
1044,1,2018-05-31 12:00:14
1045,1,2018-05-31 12:00:14
1046,1,2018-05-31 12:00:14
1047,1,2018-05-31 12:00:14
1048,1,2018-05-31 12:00:14
1049,1,2018-05-31 12:00:14
1050,1,2018-05-31 12:00:14
1051,1,2018-05-31 12:00:14
1052,1,2018-05-31 12:00:14
1053,1,2018-05-31 12:00:14
1054,1,2018-05-31 12:00:14
1055,1,2018-05-31 12:00:14
1056,1,2018-05-31 12:00:14
1057,1,2018-05-31 12:00:14
1058,1,2018-05-31 12:00:14
1059,1,2018-05-31 12:00:14
1060,1,2018-05-31 12:00:14
1061,1,2018-05-31 12:00:14
1062,1,2018-05-31 12:00:14
1063,1,2018-05-31 12:00:14
1064,1,2018-05-31 12:00:14
1065,1,2018-05-31 12:00:14
1066,1,2018-05-31 12:00:14
1067,1,2018-05-31 12:00:14
1068,1,2018-05-31 12:00:14
1069,1,2018-05-31 12:00:14
1070,1,2018-05-31 12:00:14
1071,1,2018-05-31 12:00:14
1072,1,2018-05-31 12:00:14
1073,1,2018-05-31 12:00:14
1074,1,2018-05-31 12:00:14
1075,1,2018-05-31 12:00:14
1076,1,2018-05-31 12:00:14
1077,1,2018-05-31 12:00:14
1078,1,2018-05-31 12:00:14
1079,1,2018-05-31 12:00:14
1080,1,2018-05-31 12:00:14
1081,1,2018-05-31 12:00:14
1082,1,2018-05-31 12:00:14
1083,1,2018-05-31 12:00:14
1084,1,2018-05-31 12:00:14
1085,1,2018-05-31 12:00:14
1086,1,2018-05-31 12:00:14
1087,1,2018-05-31 12:00:14
1088,1,2018-05-31 12:00:14
1089,1,2018-05-31 12:00:14
1090,1,2018-05-31 12:00:14
1091,1,2018-05-31 12:00:14
1092,1,2018-05-31 12:00:14
1093,1,2018-05-31 12:00:14
1094,1,2018-05-31 12:00:14
1095,1,2018-05-31 12:00:14
1096,1,2018-05-31 12:00:14
1097,1,2018-05-31 12:00:14
1098,1,2018-05-31 12:00:14
1099,1,2018-05-31 12:00:14
1100,1,2018-05-31 12:00:14
1101,1,2018-05-31 12:00:14
1102,1,2018-05-31 12:00:14
1103,1,2018-05-31 12:00:14
1104,1,2018-05-31 12:00:14
1105,1,2018-05-31 12:00:14
1106,1,2018-05-31 12:00:14
1107,1,2018-05-31 12:00:14
1108,1,2018-05-31 12:00:14
1109,1,2018-05-31 12:00:14
1110,1,2018-05-31 12:00:14
1111,1,2018-05-31 12:00:14
1112,1,2018-05-31 12:00:14
1113,1,2018-05-31 12:00:14
1114,1,2018-05-31 12:00:14
1115,1,2018-05-31 12:00:14
1116,1,2018-05-31 12:00:14
1117,1,2018-05-31 12:00:14
1118,1,2018-05-31 12:00:14
1119,1,2018-05-31 12:00:14
1120,1,2018-05-31 12:00:14
1121,1,2018-05-31 12:00:14
1122,1,2018-05-31 12:00:14
1123,1,2018-05-31 12:00:14
1124,1,2018-05-31 12:00:14
1125,1,2018-05-31 12:00:14
1126,1,2018-05-31 12:00:14
1127,1,2018-05-31 12:00:14
1128,1,2018-05-31 12:00:14
1129,1,2018-05-31 12:00:14
1130,1,2018-05-31 12:00:14
1131,1,2018-05-31 12:00:14
1132,1,2018-05-31 12:00:14
1133,1,2018-05-31 12:00:14
1134,1,2018-05-31 12:00:14
1135,1,2018-05-31 12:00:14
1136,1,2018-05-31 12:00:14
1137,1,2018-05-31 12:00:14
1138,1,2018-05-31 12:00:14
1139,1,2018-05-31 12:00:14
1140,1,2018-05-31 12:00:14
1141,1,2018-05-31 12:00:14
1142,1,2018-05-31 12:00:14
1143,1,2018-05-31 12:00:14
1144,1,2018-05-31 12:00:14
1145,1,2018-05-31 12:00:14
1146,1,2018-05-31 12:00:14
1147,1,2018-05-31 12:00:14
1148,1,2018-05-31 12:00:14
1149,1,2018-05-31 12:00:14
1150,1,2018-05-31 12:00:14
1151,1,2018-05-31 12:00:14
1152,1,2018-05-31 12:00:14
1153,1,2018-05-31 12:00:14
1154,1,2018-05-31 12:00:14
1155,1,2018-05-31 12:00:14
1156,1,2018-05-31 12:00:14
1157,1,2018-05-31 12:00:14
1158,1,2018-05-31 12:00:14
1159,1,2018-05-31 12:00:14
1160,1,2018-05-31 12:00:14
1161,1,2018-05-31 12:00:14
1162,1,2018-05-31 12:00:14
1163,1,2018-05-31 12:00:14
1164,1,2018-05-31 12:00:14
1165,1,2018-05-31 12:00:14
1166,1,2018-05-31 12:00:14
1167,1,2018-05-31 12:00:14
1168,1,2018-05-31 12:00:14
1169,1,2018-05-31 12:00:14
1170,1,2018-05-31 12:00:14
1171,1,2018-05-31 12:00:14
1172,1,2018-05-31 12:00:14
1173,1,2018-05-31 12:00:14
1174,1,2018-05-31 12:00:14
1175,1,2018-05-31 12:00:14
1176,1,2018-05-31 12:00:14
1177,1,2018-05-31 12:00:14
1178,1,2018-05-31 12:00:14
1179,1,2018-05-31 12:00:14
1180,1,2018-05-31 12:00:14
1181,1,2018-05-31 12:00:14
1182,1,2018-05-31 12:00:14
1183,1,2018-05-31 12:00:14
1184,1,2018-05-31 12:00:14
1185,1,2018-05-31 12:00:14
1186,1,2018-05-31 12:00:14
1187,1,2018-05-31 12:00:14
1188,1,2018-05-31 12:00:14
1189,1,2018-05-31 12:00:14
1190,1,2018-05-31 12:00:14
1191,1,2018-05-31 12:00:14
1192,1,2018-05-31 12:00:14
1193,1,2018-05-31 12:00:14
1194,1,2018-05-31 12:00:14
1195,1,2018-05-31 12:00:14
1196,1,2018-05-31 12:00:14
1197,1,2018-05-31 12:00:14
1198,1,2018-05-31 12:00:14
1199,1,2018-05-31 12:00:14
1200,1,2018-05-31 12:00:14
1201,1,2018-05-31 12:00:14
1202,1,2018-05-31 12:00:14
1203,1,2018-05-31 12:00:14
1204,1,2018-05-31 12:00:14
1205,1,2018-05-31 12:00:14
1206,1,2018-05-31 12:00:14
1207,1,2018-05-31 12:00:14
1208,1,2018-05-31 12:00:14
1209,1,2018-05-31 12:00:14
1210,1,2018-05-31 12:00:14
1211,1,2018-05-31 12:00:14
1212,1,2018-05-31 12:00:14
1213,1,2018-05-31 12:00:14
1214,1,2018-05-31 12:00:14
1215,1,2018-05-31 12:00:14
1216,1,2018-05-31 12:00:14
1217,1,2018-05-31 12:00:14
1218,1,2018-05-31 12:00:14
1219,1,2018-05-31 12:00:14
1220,1,2018-05-31 12:00:14
1221,1,2018-05-31 12:00:14
1222,1,2018-05-31 12:00:14
1223,1,2018-05-31 12:00:14
1224,1,2018-05-31 12:00:14
1225,1,2018-05-31 12:00:14
1226,1,2018-05-31 12:00:14
1227,1,2018-05-31 12:00:14
1228,1,2018-05-31 12:00:14
1229,1,2018-05-31 12:00:14
1230,1,2018-05-31 12:00:14
1231,1,2018-05-31 12:00:14
1232,1,2018-05-31 12:00:14
1233,1,2018-05-31 12:00:14
1234,1,2018-05-31 12:00:14
1235,1,2018-05-31 12:00:14
1236,1,2018-05-31 12:00:14
1237,1,2018-05-31 12:00:14
1238,1,2018-05-31 12:00:14
1239,1,2018-05-31 12:00:14
1240,1,2018-05-31 12:00:14
1241,1,2018-05-31 12:00:14
1242,1,2018-05-31 12:00:14
1243,1,2018-05-31 12:00:14
1244,1,2018-05-31 12:00:14
1245,1,2018-05-31 12:00:14
1246,1,2018-05-31 12:00:14
1247,1,2018-05-31 12:00:14
1248,1,2018-05-31 12:00:14
1249,1,2018-05-31 12:00:14
1250,1,2018-05-31 12:00:14
1251,1,2018-05-31 12:00:14
1252,1,2018-05-31 12:00:14
1253,1,2018-05-31 12:00:14
1254,1,2018-05-31 12:00:14
1255,1,2018-05-31 12:00:14
1256,1,2018-05-31 12:00:14
1257,1,2018-05-31 12:00:14
1258,1,2018-05-31 12:00:14
1259,1,2018-05-31 12:00:14
1260,1,2018-05-31 12:00:14
1261,1,2018-05-31 12:00:14
1262,1,2018-05-31 12:00:14
1263,1,2018-05-31 12:00:14
1264,1,2018-05-31 12:00:14
1265,1,2018-05-31 12:00:14
1266,1,2018-05-31 12:00:14
1267,1,2018-05-31 12:00:14
1268,1,2018-05-31 12:00:14
1269,1,2018-05-31 12:00:14
1270,1,2018-05-31 12:00:14
1271,1,2018-05-31 12:00:14
1272,1,2018-05-31 12:00:14
1273,1,2018-05-31 12:00:14
1274,1,2018-05-31 12:00:14
1275,1,2018-05-31 12:00:14
1276,1,2018-05-31 12:00:14
1277,1,2018-05-31 12:00:14
1278,1,2018-05-31 12:00:14
1279,1,2018-05-31 12:00:14
1280,1,2018-05-31 12:00:14
1281,1,2018-05-31 12:00:14
1282,1,2018-05-31 12:00:14
1283,1,2018-05-31 12:00:14
1284,1,2018-05-31 12:00:14
1285,1,2018-05-31 12:00:14
1286,1,2018-05-31 12:00:14
1287,1,2018-05-31 12:00:14
1288,1,2018-05-31 12:00:14
1289,1,2018-05-31 12:00:14
1290,1,2018-05-31 12:00:14
1291,1,2018-05-31 12:00:14
1292,1,2018-05-31 12:00:14
1293,1,2018-05-31 12:00:14
1294,1,2018-05-31 12:00:14
1295,1,2018-05-31 12:00:14
1296,1,2018-05-31 12:00:14
1297,1,2018-05-31 12:00:14
1298,1,2018-05-31 12:00:14
1299,1,2018-05-31 12:00:14
1300,1,2018-05-31 12:00:14
1301,1,2018-05-31 12:00:14
1302,1,2018-05-31 12:00:14
1303,1,2018-05-31 12:00:14
1304,1,2018-05-31 12:00:14
1305,1,2018-05-31 12:00:14
1306,1,2018-05-31 12:00:14
1307,1,2018-05-31 12:00:14
1308,1,2018-05-31 12:00:14
1309,1,2018-05-31 12:00:14
1310,1,2018-05-31 12:00:14
1311,1,2018-05-31 12:00:14
1312,1,2018-05-31 12:00:14
1313,1,2018-05-31 12:00:14
1314,1,2018-05-31 12:00:14
1315,1,2018-05-31 12:00:14
1316,1,2018-05-31 12:00:14
1317,1,2018-05-31 12:00:14
1318,1,2018-05-31 12:00:14
1319,1,2018-05-31 12:00:14
1320,1,2018-05-31 12:00:14
1321,1,2018-05-31 12:00:14
1322,1,2018-05-31 12:00:14
1323,1,2018-05-31 12:00:14
1324,1,2018-05-31 12:00:14
1325,1,2018-05-31 12:00:14
1326,1,2018-05-31 12:00:14
1327,1,2018-05-31 12:00:14
1328,1,2018-05-31 12:00:14
1329,1,2018-05-31 12:00:14
1330,1,2018-05-31 12:00:14
1331,1,2018-05-31 12:00:14
1332,1,2018-05-31 12:00:14
1333,1,2018-05-31 12:00:14
1334,1,2018-05-31 12:00:14
1335,1,2018-05-31 12:00:14
1336,1,2018-05-31 12:00:14
1337,1,2018-05-31 12:00:14
1338,1,2018-05-31 12:00:14
1339,1,2018-05-31 12:00:14
1340,1,2018-05-31 12:00:14
1341,1,2018-05-31 12:00:14
1342,1,2018-05-31 12:00:14
1343,1,2018-05-31 12:00:14
1344,1,2018-05-31 12:00:14
1345,1,2018-05-31 12:00:14
1346,1,2018-05-31 12:00:14
1347,1,2018-05-31 12:00:14
1348,1,2018-05-31 12:00:14
1349,1,2018-05-31 12:00:14
1350,1,2018-05-31 12:00:14
1351,1,2018-05-31 12:00:14
1352,1,2018-05-31 12:00:14
1353,1,2018-05-31 12:00:14
1354,1,2018-05-31 12:00:14
1355,1,2018-05-31 12:00:14
1356,1,2018-05-31 12:00:14
1357,1,2018-05-31 12:00:14
1358,1,2018-05-31 12:00:14
1359,1,2018-05-31 12:00:14
1360,1,2018-05-31 12:00:14
1361,1,2018-05-31 12:00:14
1362,1,2018-05-31 12:00:14
1363,1,2018-05-31 12:00:14
1364,1,2018-05-31 12:00:14
1365,1,2018-05-31 12:00:14
1366,1,2018-05-31 12:00:14
1367,1,2018-05-31 12:00:14
1368,1,2018-05-31 12:00:14
1369,1,2018-05-31 12:00:14
1370,1,2018-05-31 12:00:14
1371,1,2018-05-31 12:00:14
1372,1,2018-05-31 12:00:14
1373,1,2018-05-31 12:00:14
1374,1,2018-05-31 12:00:14
1375,1,2018-05-31 12:00:14
1376,1,2018-05-31 12:00:14
1377,1,2018-05-31 12:00:14
1378,1,2018-05-31 12:00:14
1379,1,2018-05-31 12:00:14
1380,1,2018-05-31 12:00:14
1381,1,2018-05-31 12:00:14
1382,1,2018-05-31 12:00:14
1383,1,2018-05-31 12:00:14
1384,1,2018-05-31 12:00:14
1385,1,2018-05-31 12:00:14
1386,1,2018-05-31 12:00:14
1387,1,2018-05-31 12:00:14
1388,1,2018-05-31 12:00:14
1389,1,2018-05-31 12:00:14
1390,1,2018-05-31 12:00:14
1391,1,2018-05-31 12:00:14
1392,1,2018-05-31 12:00:14
1393,1,2018-05-31 12:00:14
1394,1,2018-05-31 12:00:14
1395,1,2018-05-31 12:00:14
1396,1,2018-05-31 12:00:14
1397,1,2018-05-31 12:00:14
1398,1,2018-05-31 12:00:14
1399,1,2018-05-31 12:00:14
1400,1,2018-05-31 12:00:14
1401,1,2018-05-31 12:00:14
1402,1,2018-05-31 12:00:14
1403,1,2018-05-31 12:00:14
1404,1,2018-05-31 12:00:14
1405,1,2018-05-31 12:00:14
1406,1,2018-05-31 12:00:14
1407,1,2018-05-31 12:00:14
1408,1,2018-05-31 12:00:14
1409,1,2018-05-31 12:00:14
1410,1,2018-05-31 12:00:14
1411,1,2018-05-31 12:00:14
1412,1,2018-05-31 12:00:14
1413,1,2018-05-31 12:00:14
1414,1,2018-05-31 12:00:14
1415,1,2018-05-31 12:00:14
1416,1,2018-05-31 12:00:14
1417,1,2018-05-31 12:00:14
1418,1,2018-05-31 12:00:14
1419,1,2018-05-31 12:00:14
1420,1,2018-05-31 12:00:14
1421,1,2018-05-31 12:00:14
1422,1,2018-05-31 12:00:14
1423,1,2018-05-31 12:00:14
1424,1,2018-05-31 12:00:14
1425,1,2018-05-31 12:00:14
1426,1,2018-05-31 12:00:14
1427,1,2018-05-31 12:00:14
1428,1,2018-05-31 12:00:14
1429,1,2018-05-31 12:00:14
1430,1,2018-05-31 12:00:14
1431,1,2018-05-31 12:00:14
1432,1,2018-05-31 12:00:14
1433,1,2018-05-31 12:00:14
1434,1,2018-05-31 12:00:14
1435,1,2018-05-31 12:00:14
1436,1,2018-05-31 12:00:14
1437,1,2018-05-31 12:00:14
1438,1,2018-05-31 12:00:14
1439,1,2018-05-31 12:00:14
1440,1,2018-05-31 12:00:14
1441,1,2018-05-31 12:00:14
1442,1,2018-05-31 12:00:14
1443,1,2018-05-31 12:00:14
1444,1,2018-05-31 12:00:14
1445,1,2018-05-31 12:00:14
1446,1,2018-05-31 12:00:14
1447,1,2018-05-31 12:00:14
1448,1,2018-05-31 12:00:14
1449,1,2018-05-31 12:00:14
1450,1,2018-05-31 12:00:14
1451,1,2018-05-31 12:00:14
1452,1,2018-05-31 12:00:14
1453,1,2018-05-31 12:00:14
1454,1,2018-05-31 12:00:14
1455,1,2018-05-31 12:00:14
1456,1,2018-05-31 12:00:14
1457,1,2018-05-31 12:00:14
1458,1,2018-05-31 12:00:14
1459,1,2018-05-31 12:00:14
1460,1,2018-05-31 12:00:14
1461,1,2018-05-31 12:00:14
1462,1,2018-05-31 12:00:14
1463,1,2018-05-31 12:00:14
1464,1,2018-05-31 12:00:14
1465,1,2018-05-31 12:00:14
1466,1,2018-05-31 12:00:14
1467,1,2018-05-31 12:00:14
1468,1,2018-05-31 12:00:14
1469,1,2018-05-31 12:00:14
1470,1,2018-05-31 12:00:14
1471,1,2018-05-31 12:00:14
1472,1,2018-05-31 12:00:14
1473,1,2018-05-31 12:00:14
1474,1,2018-05-31 12:00:14
1475,1,2018-05-31 12:00:14
1476,1,2018-05-31 12:00:14
1477,1,2018-05-31 12:00:14
1478,1,2018-05-31 12:00:14
1479,1,2018-05-31 12:00:14
1480,1,2018-05-31 12:00:14
1481,1,2018-05-31 12:00:14
1482,1,2018-05-31 12:00:14
1483,1,2018-05-31 12:00:14
1484,1,2018-05-31 12:00:14
1485,1,2018-05-31 12:00:14
1486,1,2018-05-31 12:00:14
1487,1,2018-05-31 12:00:14
1488,1,2018-05-31 12:00:14
1489,1,2018-05-31 12:00:14
1490,1,2018-05-31 12:00:14
1491,1,2018-05-31 12:00:14
1492,1,2018-05-31 12:00:14
1493,1,2018-05-31 12:00:14
1494,1,2018-05-31 12:00:14
1495,1,2018-05-31 12:00:14
1496,1,2018-05-31 12:00:14
1497,1,2018-05-31 12:00:14
1498,1,2018-05-31 12:00:14
1499,1,2018-05-31 12:00:14
1500,1,2018-05-31 12:00:14
1501,1,2018-05-31 12:00:14
1502,1,2018-05-31 12:00:14
1503,1,2018-05-31 12:00:14
1504,1,2018-05-31 12:00:14
1505,1,2018-05-31 12:00:14
1506,1,2018-05-31 12:00:14
1507,1,2018-05-31 12:00:14
1508,1,2018-05-31 12:00:14
1509,1,2018-05-31 12:00:14
1510,1,2018-05-31 12:00:14
1511,1,2018-05-31 12:00:14
1512,1,2018-05-31 12:00:14
1513,1,2018-05-31 12:00:14
1514,1,2018-05-31 12:00:14
1515,1,2018-05-31 12:00:14
1516,1,2018-05-31 12:00:14
1517,1,2018-05-31 12:00:14
1518,1,2018-05-31 12:00:14
1519,1,2018-05-31 12:00:14
1520,1,2018-05-31 12:00:14
1521,1,2018-05-31 12:00:14
1522,1,2018-05-31 12:00:14
1523,1,2018-05-31 12:00:14
1524,1,2018-05-31 12:00:14
1525,1,2018-05-31 12:00:14
1526,1,2018-05-31 12:00:14
1527,1,2018-05-31 12:00:14
1528,1,2018-05-31 12:00:14
1529,1,2018-05-31 12:00:14
1530,1,2018-05-31 12:00:14
1531,1,2018-05-31 12:00:14
1532,1,2018-05-31 12:00:14
1533,1,2018-05-31 12:00:14
1534,1,2018-05-31 12:00:14
1535,1,2018-05-31 12:00:14
1536,1,2018-05-31 12:00:14
1537,1,2018-05-31 12:00:14
1538,1,2018-05-31 12:00:14
1539,1,2018-05-31 12:00:14
1540,1,2018-05-31 12:00:14
1541,1,2018-05-31 12:00:14
1542,1,2018-05-31 12:00:14
1543,1,2018-05-31 12:00:14
1544,1,2018-05-31 12:00:14
1545,1,2018-05-31 12:00:14
1546,1,2018-05-31 12:00:14
1547,1,2018-05-31 12:00:14
1548,1,2018-05-31 12:00:14
1549,1,2018-05-31 12:00:14
1550,1,2018-05-31 12:00:14
1551,1,2018-05-31 12:00:14
1552,1,2018-05-31 12:00:14
1553,1,2018-05-31 12:00:14
1554,1,2018-05-31 12:00:14
1555,1,2018-05-31 12:00:14
1556,1,2018-05-31 12:00:14
1557,1,2018-05-31 12:00:14
1558,1,2018-05-31 12:00:14
1559,1,2018-05-31 12:00:14
1560,1,2018-05-31 12:00:14
1561,1,2018-05-31 12:00:14
1562,1,2018-05-31 12:00:14
1563,1,2018-05-31 12:00:14
1564,1,2018-05-31 12:00:14
1565,1,2018-05-31 12:00:14
1566,1,2018-05-31 12:00:14
1567,1,2018-05-31 12:00:14
1568,1,2018-05-31 12:00:14
1569,1,2018-05-31 12:00:14
1570,1,2018-05-31 12:00:14
1571,1,2018-05-31 12:00:14
1572,1,2018-05-31 12:00:14
1573,1,2018-05-31 12:00:14
1574,1,2018-05-31 12:00:14
1575,1,2018-05-31 12:00:14
1576,1,2018-05-31 12:00:14
1577,1,2018-05-31 12:00:14
1578,1,2018-05-31 12:00:14
1579,1,2018-05-31 12:00:14
1580,1,2018-05-31 12:00:14
1581,1,2018-05-31 12:00:14
1582,1,2018-05-31 12:00:14
1583,1,2018-05-31 12:00:14
1584,1,2018-05-31 12:00:14
1585,1,2018-05-31 12:00:14
1586,1,2018-05-31 12:00:14
1587,1,2018-05-31 12:00:14
1588,1,2018-05-31 12:00:14
1589,1,2018-05-31 12:00:14
1590,1,2018-05-31 12:00:14
1591,1,2018-05-31 12:00:14
1592,1,2018-05-31 12:00:14
1593,1,2018-05-31 12:00:14
1594,1,2018-05-31 12:00:14
1595,1,2018-05-31 12:00:14
1596,1,2018-05-31 12:00:14
1597,1,2018-05-31 12:00:14
1598,1,2018-05-31 12:00:14
1599,1,2018-05-31 12:00:14
1600,1,2018-05-31 12:00:14
1601,1,2018-05-31 12:00:14
1602,1,2018-05-31 12:00:14
1603,1,2018-05-31 12:00:14
1604,1,2018-05-31 12:00:14
1605,1,2018-05-31 12:00:14
1606,1,2018-05-31 12:00:14
1607,1,2018-05-31 12:00:14
1608,1,2018-05-31 12:00:14
